site,dec_date,yyyymmdd hhmmss,wind_dir,wind_spd,HCFC142B,HCFC142B_sd,datetime_utc,api_wind_spd,api_wind_dir
alt,2011.089470,20110202 1547,50.100,0.300,21.570,0.110,2011-02-02 15:47:00+00:00,1.543,232.350
alt,2011.108640,20110209 1539,226.000,1.000,21.570,0.050,2011-02-09 15:39:00+00:00,1.821,327.798
alt,2011.130640,20110217 1622,339.400,0.400,21.750,0.030,2011-02-17 16:22:00+00:00,3.037,228.367
alt,2011.146990,20110223 1536,95.400,0.300,21.430,0.010,2011-02-23 15:36:00+00:00,1.970,228.600
alt,2011.169000,20110303 1624,148.200,1.200,21.630,0.070,2011-03-03 16:24:00+00:00,4.222,332.201
alt,2011.185250,20110309 1448,261.400,2.700,21.540,0.030,2011-03-09 14:48:00+00:00,2.216,264.001
alt,2011.209870,20110318 1427,261.400,2.700,21.460,0.140,2011-03-18 14:27:00+00:00,5.605,210.900
alt,2011.224130,20110323 1925,246.600,11.400,21.650,0.070,2011-03-23 19:25:00+00:00,7.057,208.417
alt,2011.243040,20110330 1704,165.300,0.300,21.890,0.060,2011-03-30 17:04:00+00:00,1.231,235.333
alt,2011.261970,20110406 1449,192.400,2.200,21.910,0.100,2011-04-06 14:49:00+00:00,2.186,236.000
alt,2011.281100,20110413 1428,2.000,1.200,21.890,0.010,2011-04-13 14:28:00+00:00,1.263,274.199
alt,2011.300300,20110420 1437,279.200,2.000,21.850,0.010,2011-04-20 14:37:00+00:00,3.486,350.233
alt,2011.319670,20110427 1616,270.800,2.300,22.060,0.040,2011-04-27 16:16:00+00:00,1.803,331.267
alt,2011.338680,20110504 1448,178.000,0.600,22.450,0.080,2011-05-04 14:48:00+00:00,1.418,28.600
alt,2011.357870,20110511 1454,198.700,1.100,22.110,0.070,2011-05-11 14:54:00+00:00,2.092,144.600
alt,2011.377010,20110518 1439,323.500,1.100,22.240,0.080,2011-05-18 14:39:00+00:00,2.648,14.300
alt,2011.399130,20110526 1623,256.400,2.700,22.340,0.100,2011-05-26 16:23:00+00:00,1.162,181.916
alt,2011.415730,20110601 1748,223.600,1.500,22.160,0.060,2011-06-01 17:48:00+00:00,1.490,151.200
alt,2011.434740,20110608 1619,82.900,2.700,22.110,0.070,2011-06-08 16:19:00+00:00,1.914,107.101
alt,2011.456670,20110616 1628,56.400,1.300,23.040,0.030,2011-06-16 16:28:00+00:00,3.217,46.467
alt,2011.476030,20110623 1800,88.200,4.700,22.150,0.040,2011-06-23 18:00:00+00:00,3.010,94.000
alt,2011.492200,20110629 1541,307.900,2.300,22.240,0.050,2011-06-29 15:41:00+00:00,2.006,43.000
alt,2011.629580,20110818 1908,278.000,0.600,22.270,0.060,2011-08-18 19:08:00+00:00,1.773,12.467
alt,2011.670240,20110902 1518,204.600,4.900,22.210,0.090,2011-09-02 15:18:00+00:00,1.290,130.501
alt,2011.683860,20110907 1436,68.500,1.900,22.340,0.030,2011-09-07 14:36:00+00:00,2.322,209.600
alt,2011.705820,20110915 1501,304.700,2.600,22.240,0.010,2011-09-15 15:01:00+00:00,3.415,175.000
alt,2011.722190,20110921 1421,187.000,10.500,22.380,0.060,2011-09-21 14:21:00+00:00,7.151,204.700
alt,2011.741340,20110928 1409,195.200,6.100,22.320,0.040,2011-09-28 14:09:00+00:00,0.481,192.048
alt,2011.760530,20111005 1415,210.100,16.600,22.450,0.060,2011-10-05 14:15:00+00:00,7.688,207.750
alt,2011.779830,20111012 1518,310.000,1.200,22.410,0.050,2011-10-12 15:18:00+00:00,1.763,280.900
alt,2011.804440,20111021 1454,110.000,3.600,22.250,0.020,2011-10-21 14:54:00+00:00,2.002,200.200
alt,2011.837190,20111102 1349,201.300,15.900,22.590,0.050,2011-11-02 13:49:00+00:00,5.402,207.633
alt,2011.856730,20111109 1658,171.700,1.200,22.130,0.120,2011-11-09 16:58:00+00:00,2.121,250.900
alt,2011.878410,20111117 1454,274.800,2.500,22.650,0.040,2011-11-17 14:54:00+00:00,2.740,259.900
alt,2011.897720,20111124 1602,139.500,0.700,22.700,0.060,2011-11-24 16:02:00+00:00,2.469,237.900
alt,2011.933440,20111207 1657,255.100,0.300,22.650,0.020,2011-12-07 16:57:00+00:00,2.074,219.200
alt,2011.957870,20111216 1456,196.200,1.100,22.660,0.030,2011-12-16 14:56:00+00:00,1.607,240.200
alt,2011.971690,20111221 1558,202.300,4.100,22.470,0.060,2011-12-21 15:58:00+00:00,3.844,218.834
alt,2011.996810,20111230 2003,127.000,1.100,23.120,0.490,2011-12-30 20:03:00+00:00,3.614,231.100
alt,2012.010140,20120104 1703,246.000,2.200,21.960,0.040,2012-01-04 17:03:00+00:00,1.242,260.209
alt,2012.029000,20120111 1446,199.000,14.000,22.810,0.050,2012-01-11 14:46:00+00:00,4.102,209.067
alt,2012.053710,20120120 1548,92.600,1.700,22.490,0.110,2012-01-20 15:48:00+00:00,1.218,284.200
alt,2012.067250,20120125 1442,190.000,5.400,22.090,0.250,2012-01-25 14:42:00+00:00,1.658,218.600
alt,2012.086530,20120201 1604,193.000,1.300,22.070,0.150,2012-02-01 16:04:00+00:00,1.995,232.867
alt,2012.108340,20120209 1542,201.000,5.400,21.780,0.110,2012-02-09 15:42:00+00:00,2.651,201.700
alt,2012.124810,20120215 1621,280.000,1.200,21.730,0.100,2012-02-15 16:21:00+00:00,2.200,267.000
alt,2012.147140,20120223 2028,153.000,1.000,22.480,0.160,2012-02-23 20:28:00+00:00,4.261,336.533
alt,2012.168460,20120302 1547,238.000,1.100,22.390,0.120,2012-03-02 15:47:00+00:00,1.100,183.917
alt,2012.182090,20120307 1527,200.000,13.000,22.740,0.110,2012-03-07 15:27:00+00:00,4.272,205.750
alt,2012.206600,20120316 1444,63.000,0.800,22.720,0.070,2012-03-16 14:44:00+00:00,3.767,202.800
alt,2012.222860,20120322 1335,300.000,1.100,22.470,0.080,2012-03-22 13:35:00+00:00,5.162,345.000
alt,2012.239300,20120328 1402,221.000,7.700,22.360,0.010,2012-03-28 14:02:00+00:00,1.955,255.591
alt,2012.258910,20120404 1816,256.000,1.400,22.590,0.060,2012-04-04 18:16:00+00:00,0.744,212.934
alt,2012.283050,20120413 1420,201.000,2.000,22.770,0.070,2012-04-13 14:20:00+00:00,0.940,354.000
alt,2012.302100,20120420 1338,253.000,0.900,22.410,0.050,2012-04-20 13:38:00+00:00,1.416,109.167
alt,2012.321310,20120427 1425,33.400,7.500,22.310,0.160,2012-04-27 14:25:00+00:00,7.771,336.417
alt,2012.354040,20120509 1351,128.900,2.700,22.630,0.120,2012-05-09 13:51:00+00:00,0.455,169.252
alt,2012.378580,20120518 1325,300.000,1.500,22.990,0.270,2012-05-18 13:25:00+00:00,3.163,354.250
alt,2012.397800,20120525 1418,212.000,5.000,22.960,0.140,2012-05-25 14:18:00+00:00,1.361,188.407
alt,2012.416860,20120601 1343,48.200,1.500,23.030,0.040,2012-06-01 13:43:00+00:00,1.978,217.092
alt,2012.435980,20120608 1340,25.500,4.300,22.770,0.050,2012-06-08 13:40:00+00:00,4.920,355.333
alt,2012.449600,20120613 1318,333.500,2.900,23.230,0.040,2012-06-13 13:18:00+00:00,1.490,113.140
alt,2012.474170,20120622 1307,289.600,17.100,22.660,0.320,2012-06-22 13:07:00+00:00,7.123,205.000
alt,2012.487840,20120627 1311,251.000,4.500,22.480,0.010,2012-06-27 13:11:00+00:00,2.020,209.354
alt,2012.507600,20120704 1848,14.100,2.000,22.510,0.030,2012-07-04 18:48:00+00:00,2.862,17.600
alt,2012.526200,20120711 1406,203.000,5.600,22.720,0.060,2012-07-11 14:06:00+00:00,1.486,181.292
alt,2012.545390,20120718 1440,240.400,9.800,22.430,0.120,2012-07-18 14:40:00+00:00,4.337,208.000
alt,2012.564420,20120725 1351,240.400,9.800,22.870,0.040,2012-07-25 13:51:00+00:00,3.079,108.700
alt,2012.583570,20120801 1405,89.400,3.900,22.490,0.090,2012-08-01 14:05:00+00:00,2.158,124.582
alt,2012.602640,20120808 1333,289.000,2.000,22.480,0.100,2012-08-08 13:33:00+00:00,0.962,321.323
alt,2012.621890,20120815 1443,209.200,8.500,22.580,0.030,2012-08-15 14:43:00+00:00,4.588,205.000
alt,2012.644140,20120823 1809,276.800,1.100,22.560,0.140,2012-08-23 18:09:00+00:00,2.191,16.749
alt,2012.665620,20120831 1447,325.000,1.000,22.450,0.010,2012-08-31 14:47:00+00:00,1.686,6.350
alt,2012.679170,20120905 1352,265.000,2.700,22.480,0.060,2012-09-05 13:52:00+00:00,1.545,284.485
alt,2012.704030,20120914 1612,8.900,1.500,22.220,0.090,2012-09-14 16:12:00+00:00,1.682,347.598
alt,2012.717490,20120919 1425,226.900,1.600,22.370,0.100,2012-09-19 14:25:00+00:00,1.192,259.916
alt,2012.736620,20120926 1426,216.700,12.400,22.300,0.060,2012-09-26 14:26:00+00:00,5.379,212.000
alt,2012.756170,20121003 1811,347.000,4.500,22.400,0.040,2012-10-03 18:11:00+00:00,6.408,335.633
alt,2012.774960,20121010 1513,277.600,1.400,22.330,0.000,2012-10-10 15:13:00+00:00,1.462,207.162
alt,2012.793990,20121017 1427,201.700,3.900,22.140,0.030,2012-10-17 14:27:00+00:00,1.500,274.000
alt,2012.834900,20121101 1345,199.700,16.100,22.550,0.090,2012-11-01 13:45:00+00:00,4.100,183.000
alt,2012.851580,20121107 1617,237.500,10.000,22.640,0.100,2012-11-07 16:17:00+00:00,1.766,200.867
alt,2012.875960,20121116 1428,268.800,5.100,22.700,0.110,2012-11-16 14:28:00+00:00,3.412,247.266
alt,2012.889750,20121121 1532,224.500,1.100,22.370,0.050,2012-11-21 15:32:00+00:00,1.593,228.600
alt,2012.908910,20121128 1554,251.300,3.100,22.470,0.030,2012-11-28 15:54:00+00:00,2.462,272.599
alt,2012.933610,20121207 1652,98.200,0.700,22.480,0.050,2012-12-07 16:52:00+00:00,1.831,193.400
alt,2012.947070,20121212 1503,310.200,2.500,22.750,0.010,2012-12-12 15:03:00+00:00,3.174,224.399
alt,2012.966250,20121219 1530,198.600,1.900,22.520,0.080,2012-12-19 15:30:00+00:00,1.275,228.000
alt,2012.987990,20121227 1430,208.100,3.400,22.440,0.090,2012-12-27 14:30:00+00:00,2.190,204.000
alt,2013.013480,20130105 2203,197.200,0.600,22.490,0.080,2013-01-05 22:03:00+00:00,3.076,289.558
alt,2013.024000,20130109 1814,206.200,2.800,22.440,0.010,2013-01-09 18:14:00+00:00,0.768,245.287
alt,2013.045570,20130117 1510,328.300,9.800,22.910,0.040,2013-01-17 15:10:00+00:00,8.702,329.667
alt,2013.061990,20130123 1503,251.400,0.800,23.440,0.040,2013-01-23 15:03:00+00:00,3.977,331.800
alt,2013.103360,20130207 1728,209.900,0.600,23.000,0.060,2013-02-07 17:28:00+00:00,1.189,241.933
alt,2013.122320,20130214 1532,209.900,0.600,23.100,0.060,2013-02-14 15:32:00+00:00,3.325,230.933
alt,2013.138910,20130220 1652,279.800,1.700,23.050,0.030,2013-02-20 16:52:00+00:00,1.759,257.533
alt,2013.160760,20130228 1617,208.700,1.300,22.840,0.010,2013-02-28 16:17:00+00:00,1.809,257.850
alt,2013.182690,20130308 1624,284.000,1.400,22.800,0.030,2013-03-08 16:24:00+00:00,1.908,279.800
alt,2013.196310,20130313 1538,143.700,2.900,22.760,0.000,2013-03-13 15:38:00+00:00,2.551,255.633
alt,2013.618170,20130814 1512,97.000,4.000,22.830,0.080,2013-08-14 15:12:00+00:00,0.732,248.303
alt,2013.656520,20130828 1505,296.000,1.500,22.700,0.100,2013-08-28 15:05:00+00:00,3.158,349.167
alt,2013.675560,20130904 1356,184.000,3.300,22.530,0.020,2013-09-04 13:56:00+00:00,3.769,169.133
alt,2013.697920,20130912 1745,323.000,5.600,22.570,0.130,2013-09-12 17:45:00+00:00,4.575,331.751
alt,2013.733340,20130925 1602,195.000,4.000,22.700,0.060,2013-09-25 16:02:00+00:00,1.215,234.800
alt,2013.752600,20131002 1647,345.000,3.500,22.240,0.070,2013-10-02 16:47:00+00:00,3.543,322.783
alt,2013.790680,20131016 1419,219.800,1.600,22.240,0.060,2013-10-16 14:19:00+00:00,1.032,264.317
alt,2013.815560,20131025 1620,200.000,2.100,22.360,0.050,2013-10-25 16:20:00+00:00,1.410,272.682
alt,2013.829270,20131030 1624,208.000,2.200,22.950,0.010,2013-10-30 16:24:00+00:00,1.994,241.800
alt,2013.854110,20131108 1758,300.000,3.300,23.040,0.020,2013-11-08 17:58:00+00:00,3.912,219.967
alt,2013.889670,20131121 1729,95.600,2.400,22.850,0.020,2013-11-21 17:29:00+00:00,1.600,237.550
alt,2013.914280,20131130 1706,215.000,2.600,22.970,0.090,2013-11-30 17:06:00+00:00,3.308,218.000
alt,2013.925140,20131204 1615,273.800,3.000,22.870,0.030,2013-12-04 16:15:00+00:00,2.190,215.000
alt,2013.949690,20131213 1516,293.900,0.600,22.830,0.070,2013-12-13 15:16:00+00:00,2.303,271.333
alt,2013.988680,20131227 2048,205.400,2.600,22.980,0.000,2013-12-27 20:48:00+00:00,1.978,244.400
alt,2014.005050,20140102 2014,247.300,1.000,22.810,0.040,2014-01-02 20:14:00+00:00,0.753,270.000
alt,2014.023940,20140109 1743,207.300,3.600,23.190,0.050,2014-01-09 17:43:00+00:00,0.460,182.547
alt,2014.059410,20140122 1624,251.000,2.000,23.110,0.030,2014-01-22 16:24:00+00:00,1.710,283.400
alt,2014.557720,20140723 1339,206.000,12.100,22.580,0.020,2014-07-23 13:39:00+00:00,8.798,199.950
alt,2014.579780,20140731 1454,55.000,2.100,22.970,0.030,2014-07-31 14:54:00+00:00,1.858,133.806
alt,2014.596110,20140806 1357,335.000,2.000,22.820,0.070,2014-08-06 13:57:00+00:00,1.978,17.750
alt,2014.620830,20140815 1427,12.000,1.000,22.530,0.000,2014-08-15 14:27:00+00:00,2.551,358.150
alt,2014.634370,20140820 1303,225.000,3.200,22.910,0.200,2014-08-20 13:03:00+00:00,3.303,157.399
alt,2014.653720,20140827 1434,220.000,9.000,22.570,0.360,2014-08-27 14:34:00+00:00,5.419,191.567
alt,2014.678330,20140905 1411,200.000,8.000,22.700,0.380,2014-09-05 14:11:00+00:00,0.708,186.536
alt,2014.694750,20140911 1401,108.000,1.100,22.440,0.040,2014-09-11 14:01:00+00:00,0.866,143.801
alt,2014.711150,20140917 1340,244.000,6.700,22.620,0.010,2014-09-17 13:40:00+00:00,2.287,236.667
alt,2014.733570,20140925 1807,202.000,2.100,23.020,0.080,2014-09-25 18:07:00+00:00,1.195,293.767
alt,2014.749500,20141001 1338,121.000,2.500,22.950,0.210,2014-10-01 13:38:00+00:00,3.192,344.100
alt,2014.771530,20141009 1438,112.000,1.300,22.870,0.080,2014-10-09 14:38:00+00:00,3.220,208.534
alt,2014.787980,20141015 1440,209.700,0.800,22.580,0.140,2014-10-15 14:40:00+00:00,2.543,329.667
alt,2014.809940,20141023 1502,245.500,1.500,22.600,0.020,2014-10-23 15:02:00+00:00,3.096,248.603
alt,2014.826810,20141029 1852,200.900,1.900,23.020,0.010,2014-10-29 18:52:00+00:00,1.999,252.533
alt,2014.845740,20141105 1641,223.900,1.200,23.180,0.040,2014-11-05 16:41:00+00:00,0.926,341.363
alt,2014.864720,20141112 1456,287.400,0.800,23.150,0.190,2014-11-12 14:56:00+00:00,3.195,319.067
alt,2014.884030,20141119 1604,289.000,1.200,23.100,0.120,2014-11-19 16:04:00+00:00,2.004,314.667
alt,2014.903200,20141126 1602,280.400,0.900,23.060,0.000,2014-11-26 16:02:00+00:00,2.754,280.067
alt,2014.922330,20141203 1539,333.200,2.300,23.030,0.000,2014-12-03 15:39:00+00:00,3.232,286.300
alt,2014.941410,20141210 1443,74.800,1.400,23.290,0.030,2014-12-10 14:43:00+00:00,3.923,222.433
alt,2014.960790,20141217 1633,285.900,0.800,23.780,0.120,2014-12-17 16:33:00+00:00,0.937,216.550
alt,2014.985700,20141226 1844,320.000,0.100,22.910,0.300,2014-12-26 18:44:00+00:00,4.180,228.000
alt,2015.004540,20150102 1547,109.000,0.620,22.980,0.010,2015-01-02 15:47:00+00:00,3.597,341.783
alt,2015.026350,20150110 1449,47.000,1.510,22.870,0.010,2015-01-10 14:49:00+00:00,0.570,315.000
alt,2015.037470,20150114 1612,215.000,1.810,22.890,0.000,2015-01-14 16:12:00+00:00,2.172,231.000
alt,2015.056500,20150121 1457,261.000,2.000,22.920,0.260,2015-01-21 14:57:00+00:00,2.126,318.700
alt,2015.078530,20150129 1553,198.000,2.600,22.730,0.040,2015-01-29 15:53:00+00:00,2.213,266.767
alt,2015.095060,20150204 1642,121.000,1.270,22.730,0.150,2015-02-04 16:42:00+00:00,3.526,229.700
alt,2015.114190,20150211 1618,253.000,6.120,22.780,0.160,2015-02-11 16:18:00+00:00,2.281,224.400
alt,2015.133290,20150218 1537,184.000,2.980,22.680,0.050,2015-02-18 15:37:00+00:00,2.047,251.150
alt,2015.152580,20150225 1634,348.000,8.230,22.450,0.190,2015-02-25 16:34:00+00:00,6.699,334.433
alt,2015.177000,20150306 1431,173.000,1.370,22.720,0.040,2015-03-06 14:31:00+00:00,2.475,234.134
alt,2015.196360,20150313 1606,75.000,0.780,22.630,0.050,2015-03-13 16:06:00+00:00,3.408,319.500
alt,2015.209770,20150318 1336,190.000,2.050,22.310,0.010,2015-03-18 13:36:00+00:00,2.082,227.800
alt,2015.229090,20150325 1452,313.000,1.620,22.510,0.010,2015-03-25 14:52:00+00:00,0.143,264.397
alt,2015.248190,20150401 1409,139.000,2.170,22.460,0.000,2015-04-01 14:09:00+00:00,1.956,329.048
alt,2015.267480,20150408 1510,270.000,4.800,22.790,0.000,2015-04-08 15:10:00+00:00,4.582,195.667
alt,2015.305820,20150422 1459,268.000,11.200,22.590,0.050,2015-04-22 14:59:00+00:00,3.042,207.000
alt,2015.330370,20150501 1400,322.000,0.590,22.610,0.070,2015-05-01 14:00:00+00:00,1.440,124.000
alt,2015.347110,20150507 1642,307.000,0.000,22.720,0.050,2015-05-07 16:42:00+00:00,1.276,95.499
alt,2015.365950,20150514 1345,332.000,5.540,22.650,0.080,2015-05-14 13:45:00+00:00,4.772,5.250
alt,2015.387980,20150522 1442,191.370,0.294,22.690,0.090,2015-05-22 14:42:00+00:00,1.883,92.099
alt,2015.407060,20150529 1349,198.220,2.058,22.730,0.100,2015-05-29 13:49:00+00:00,2.187,68.282
alt,2015.439970,20150610 1407,208.900,7.399,22.860,0.130,2015-06-10 14:07:00+00:00,2.576,191.233
alt,2015.461970,20150618 1453,260.000,0.340,22.850,0.090,2015-06-18 14:53:00+00:00,2.862,153.350
alt,2015.478300,20150624 1357,220.750,5.400,22.930,0.080,2015-06-24 13:57:00+00:00,3.996,192.000
alt,2015.497360,20150701 1250,301.000,1.800,22.740,0.110,2015-07-01 12:50:00+00:00,1.957,41.666
alt,2015.519600,20150709 1541,182.000,1.600,22.610,0.130,2015-07-09 15:41:00+00:00,3.572,138.899
alt,2015.535920,20150715 1441,64.000,3.280,22.560,0.080,2015-07-15 14:41:00+00:00,1.440,112.153
alt,2015.560500,20150724 1358,50.500,2.100,22.530,0.010,2015-07-24 13:58:00+00:00,1.019,79.559
alt,2015.574320,20150729 1501,80.000,3.180,22.770,0.070,2015-07-29 15:01:00+00:00,1.207,174.479
alt,2015.593360,20150805 1348,209.000,17.600,22.830,0.070,2015-08-05 13:48:00+00:00,10.474,199.000
alt,2015.618030,20150814 1356,64.000,2.100,22.930,0.050,2015-08-14 13:56:00+00:00,1.687,86.933
alt,2015.631660,20150819 1323,59.800,1.320,22.930,0.150,2015-08-19 13:23:00+00:00,1.432,59.935
alt,2015.653730,20150827 1439,190.600,7.840,22.770,0.020,2015-08-27 14:39:00+00:00,5.202,183.050
alt,2015.670050,20150902 1338,209.300,3.330,22.970,0.210,2015-09-02 13:38:00+00:00,1.493,156.664
alt,2015.692130,20150910 1504,290.600,4.410,23.100,0.010,2015-09-10 15:04:00+00:00,2.252,217.867
alt,2015.708390,20150916 1329,219.400,15.630,22.940,0.050,2015-09-16 13:29:00+00:00,6.484,204.517
alt,2015.727820,20150923 1544,203.600,4.070,23.100,0.020,2015-09-23 15:44:00+00:00,1.712,197.533
alt,2015.746950,20150930 1519,229.100,12.000,22.870,0.060,2015-09-30 15:19:00+00:00,4.590,208.000
alt,2015.766130,20151007 1516,313.000,2.550,22.740,0.040,2015-10-07 15:16:00+00:00,3.037,303.800
alt,2015.804730,20151021 1725,224.000,7.100,23.060,0.020,2015-10-21 17:25:00+00:00,2.940,215.000
alt,2015.828980,20151030 1352,0.700,1.020,23.000,0.000,2015-10-30 13:52:00+00:00,3.930,351.932
alt,2015.867470,20151113 1503,200.000,18.080,23.340,0.250,2015-11-13 15:03:00+00:00,5.280,184.050
alt,2015.881540,20151118 1817,221.100,14.500,23.020,0.070,2015-11-18 18:17:00+00:00,3.951,195.717
alt,2015.900610,20151125 1721,214.900,3.820,23.120,0.000,2015-11-25 17:21:00+00:00,2.858,221.650
alt,2015.938690,20151209 1453,252.300,1.960,23.070,0.050,2015-12-09 14:53:00+00:00,2.861,214.233
alt,2015.957960,20151216 1545,232.200,11.510,23.100,0.130,2015-12-16 15:45:00+00:00,4.280,210.000
alt,2015.977230,20151223 1630,246.200,1.670,23.120,0.010,2015-12-23 16:30:00+00:00,2.195,229.000
alt,2016.002300,20160101 2013,94.900,1.810,23.060,0.000,2016-01-01 20:13:00+00:00,3.108,254.946
alt,2016.015370,20160106 1458,284.700,1.370,23.040,0.110,2016-01-06 14:58:00+00:00,2.806,304.933
alt,2016.034670,20160113 1633,229.270,10.094,22.970,0.100,2016-01-13 16:33:00+00:00,4.556,217.750
alt,2016.056900,20160121 1951,229.270,10.094,22.970,0.060,2016-01-21 19:51:00+00:00,2.301,190.150
alt,2016.072810,20160127 1535,224.730,1.911,22.900,0.090,2016-01-27 15:35:00+00:00,1.952,299.833
alt,2016.092030,20160203 1626,354.360,1.670,22.900,0.020,2016-02-03 16:26:00+00:00,5.595,338.700
alt,2016.110980,20160210 1450,86.700,0.880,22.850,0.010,2016-02-10 14:50:00+00:00,2.653,216.833
alt,2016.130290,20160217 1629,225.780,0.882,22.870,0.100,2016-02-17 16:29:00+00:00,2.860,196.033
alt,2016.149720,20160224 1910,276.820,2.254,22.910,0.010,2016-02-24 19:10:00+00:00,2.240,280.000
alt,2016.187890,20160309 1828,217.590,8.520,22.840,0.060,2016-03-09 18:28:00+00:00,3.241,211.199
alt,2016.206550,20160316 1421,233.000,8.180,22.790,0.010,2016-03-16 14:21:00+00:00,3.704,238.700
alt,2016.226070,20160323 1746,280.360,1.568,22.860,0.020,2016-03-23 17:46:00+00:00,1.781,332.067
alt,2016.245010,20160330 1609,249.040,1.862,22.840,0.020,2016-03-30 16:09:00+00:00,0.733,294.198
alt,2016.283030,20160413 1409,202.970,2.548,22.310,0.060,2016-04-13 14:09:00+00:00,1.625,336.940
alt,2016.302290,20160420 1521,302.200,1.030,22.770,0.050,2016-04-20 15:21:00+00:00,3.420,353.000
alt,2016.324010,20160428 1407,319.600,1.420,22.800,0.010,2016-04-28 14:07:00+00:00,1.640,38.000
alt,2016.362310,20160512 1431,317.800,1.030,22.740,0.080,2016-05-12 14:31:00+00:00,2.315,6.033
alt,2016.378800,20160518 1525,154.300,0.930,22.750,0.170,2016-05-18 15:25:00+00:00,1.173,148.674
alt,2016.398070,20160525 1641,333.700,8.290,22.770,0.030,2016-05-25 16:41:00+00:00,6.490,340.633
alt,2016.416530,20160601 1046,111.200,2.060,22.920,0.060,2016-06-01 10:46:00+00:00,2.196,178.864
alt,2016.435720,20160608 1124,270.200,7.590,22.780,0.010,2016-06-08 11:24:00+00:00,5.488,217.800
alt,2016.463410,20160618 1437,201.100,13.430,22.860,0.060,2016-06-18 14:37:00+00:00,7.861,194.617
alt,2016.496320,20160630 1542,194.800,12.980,22.940,0.140,2016-06-30 15:42:00+00:00,9.369,199.700
alt,2016.534540,20160714 1522,214.090,5.980,23.260,0.460,2016-07-14 15:22:00+00:00,5.232,189.267
alt,2016.550820,20160720 1425,205.300,15.190,23.070,0.080,2016-07-20 14:25:00+00:00,9.336,195.250
alt,2016.570140,20160727 1606,79.300,4.510,23.000,0.050,2016-07-27 16:06:00+00:00,2.505,288.500
alt,2016.589050,20160803 1415,244.400,11.070,22.970,0.030,2016-08-03 14:15:00+00:00,6.838,221.495
alt,2016.613900,20160812 1630,82.300,3.870,22.890,0.030,2016-08-12 16:30:00+00:00,1.290,99.500
alt,2016.627390,20160817 1501,215.900,7.940,22.890,0.010,2016-08-17 15:01:00+00:00,4.974,204.983
alt,2016.646650,20160824 1613,211.080,3.920,22.940,0.010,2016-08-24 16:13:00+00:00,1.762,151.217
alt,2016.665600,20160831 1438,107.400,4.460,22.950,0.020,2016-08-31 14:38:00+00:00,1.159,167.100
alt,2016.687550,20160908 1527,200.100,6.660,22.970,0.050,2016-09-08 15:27:00+00:00,4.559,196.000
alt,2016.706540,20160915 1415,261.300,4.070,23.030,0.050,2016-09-15 14:15:00+00:00,5.020,189.750
alt,2016.723200,20160921 1634,220.110,11.319,22.900,0.010,2016-09-21 16:34:00+00:00,7.018,211.567
alt,2016.742020,20160928 1356,204.300,6.470,22.860,0.020,2016-09-28 13:56:00+00:00,2.371,208.333
alt,2016.761460,20161005 1642,225.500,19.600,22.800,0.070,2016-10-05 16:42:00+00:00,7.694,210.700
alt,2016.783080,20161013 1436,238.900,5.290,22.930,0.040,2016-10-13 14:36:00+00:00,2.200,216.800
alt,2016.805050,20161021 1531,232.900,5.980,22.870,0.010,2016-10-21 15:31:00+00:00,1.371,215.799
alt,2016.818590,20161026 1430,269.900,4.360,22.940,0.050,2016-10-26 14:30:00+00:00,3.795,196.000
alt,2016.837910,20161102 1610,201.700,9.550,22.920,0.050,2016-11-02 16:10:00+00:00,5.467,195.333
alt,2016.938850,20161209 1454,201.700,4.070,23.060,0.080,2016-12-09 14:54:00+00:00,2.763,243.599
alt,2016.955380,20161215 1603,164.400,1.270,23.030,0.080,2016-12-15 16:03:00+00:00,2.694,225.200
alt,2016.971740,20161221 1548,233.100,11.510,23.030,0.010,2016-12-21 15:48:00+00:00,2.352,209.000
alt,2016.996700,20161230 1902,211.000,3.580,23.250,0.070,2016-12-30 19:02:00+00:00,3.007,209.867
alt,2017.010070,20170104 1614,217.000,9.850,23.200,0.040,2017-01-04 16:14:00+00:00,5.737,218.300
alt,2017.029370,20170111 1719,250.200,1.270,23.050,0.010,2017-01-11 17:19:00+00:00,3.168,207.734
alt,2017.067790,20170125 1750,178.800,1.960,22.980,0.090,2017-01-25 17:50:00+00:00,5.045,214.167
alt,2017.086780,20170201 1610,197.700,2.400,23.050,0.020,2017-02-01 16:10:00+00:00,2.018,192.669
alt,2017.111430,20170210 1609,184.900,2.060,22.990,0.020,2017-02-10 16:09:00+00:00,3.061,220.208
alt,2017.125610,20170215 2021,255.800,7.500,22.990,0.000,2017-02-15 20:21:00+00:00,7.969,227.350
alt,2017.150300,20170224 2037,0.200,6.120,23.150,0.100,2017-02-24 20:37:00+00:00,8.473,348.150
alt,2017.172180,20170304 2018,233.400,7.300,22.960,0.010,2017-03-04 20:18:00+00:00,4.856,206.398
alt,2017.182780,20170308 1708,200.900,2.300,23.280,0.100,2017-03-08 17:08:00+00:00,4.420,232.000
alt,2017.220970,20170322 1541,184.600,1.220,22.840,0.050,2017-03-22 15:41:00+00:00,2.744,265.469
alt,2017.240550,20170329 1911,232.300,15.580,22.900,0.020,2017-03-29 19:11:00+00:00,12.263,224.550
alt,2017.259480,20170405 1702,325.400,1.960,22.860,0.050,2017-04-05 17:02:00+00:00,2.110,187.933
alt,2017.284020,20170414 1602,345.100,2.740,23.000,0.050,2017-04-14 16:02:00+00:00,6.734,339.166
